ROG,3/2/2019,$863.95 ,$867.52 ,$822.88 ,$908.58 
TSLA,3/2/2019,$915.38 ,$925.12 ,$876.40 ,$964.10 
L.PR.B,3/2/2019,$821.50 ,$871.05 ,$820.29 ,$872.26 
RBC,3/3/2019,$322.58 ,$363.30 ,$278.58 ,$407.30 
DC.WT,3/4/2019,$650.06 ,$697.17 ,$638.83 ,$708.40 
DC.WT,2/28/2019,$623.68 ,$656.47 ,$604.91 ,$675.24 
DC.WT,2/28/2019,$24.00 ,$65.70 ,$11.86 ,$77.84 
BELL,3/2/2019,$392.79 ,$394.12 ,$349.49 ,$437.43 
LYD,3/1/2019,$433.62 ,$442.75 ,$420.29 ,$456.08 
TSLA,3/3/2019,$48.26 ,$91.80 ,$16.69 ,$123.37 
ROG,3/2/2019,$224.76 ,$238.12 ,$200.40 ,$262.48 
MSFT,3/2/2019,$951.32 ,$952.83 ,$913.42 ,$990.74 
TSLA,2/28/2019,$486.25 ,$505.56 ,$449.22 ,$542.59 
LYD,3/1/2019,$20.89 ,$70.11 ,$17.86 ,$73.13 
L.PR.B,3/1/2019,$254.30 ,$297.82 ,$219.81 ,$332.31 
L.PR.B,3/2/2019,$29.48 ,$67.65 ,$22.45 ,$74.68 
RBC,3/4/2019,$807.89 ,$847.42 ,$802.12 ,$853.20 
DC.WT,3/3/2019,$764.95 ,$772.36 ,$726.28 ,$811.03 
TSLA,3/3/2019,$727.58 ,$749.14 ,$684.09 ,$792.63 
MSFT,3/3/2019,$436.25 ,$485.98 ,$422.42 ,$499.81 
DC.WT,2/28/2019,$908.21 ,$916.63 ,$899.27 ,$925.57 
ROG,2/28/2019,$146.80 ,$166.06 ,$145.50 ,$167.36 
MSFT,3/4/2019,$326.97 ,$340.46 ,$304.66 ,$362.78 
BELL,2/28/2019,$984.97 ,$995.46 ,$956.16 ,"$1,024.27 "
MSFT,3/3/2019,$668.98 ,$701.22 ,$644.41 ,$725.80 
L.PR.B,3/2/2019,$313.12 ,$315.79 ,$289.91 ,$339.00 
TSLA,2/28/2019,$461.20 ,$473.88 ,$425.61 ,$509.46 
ARG,3/2/2019,$423.28 ,$466.27 ,$403.80 ,$485.75 
DC.WT,2/28/2019,$546.04 ,$571.75 ,$528.58 ,$589.21 
TSLA,3/3/2019,$282.58 ,$302.42 ,$266.09 ,$318.90 
L.PR.B,2/28/2019,$894.61 ,$929.98 ,$845.33 ,$979.25 
GOOG,3/2/2019,$500.35 ,$537.09 ,$453.57 ,$583.88 
RBC,3/2/2019,$196.49 ,$197.53 ,$151.80 ,$242.21 
MSFT,3/3/2019,$279.85 ,$296.80 ,$244.56 ,$332.09 
RBC,3/2/2019,$534.68 ,$579.44 ,$505.58 ,$608.54 
RBC,2/28/2019,$512.03 ,$526.07 ,$468.64 ,$569.46 
GOOG,3/4/2019,$603.76 ,$638.39 ,$592.07 ,$650.08 
ROG,3/1/2019,$720.24 ,$752.87 ,$670.33 ,$802.78 
BELL,3/3/2019,$173.94 ,$185.36 ,$129.56 ,$229.74 
TSLA,3/3/2019,$543.86 ,$549.35 ,$526.89 ,$566.32 
ARG,3/2/2019,$862.40 ,$891.50 ,$860.99 ,$892.92 
ROG,3/2/2019,$999.02 ,"$1,009.71 ",$982.50 ,"$1,026.23 "
BELL,3/2/2019,$957.79 ,$980.92 ,$943.59 ,$995.12 
ARG,3/2/2019,$364.01 ,$364.03 ,$362.45 ,$365.59 
DC.WT,3/3/2019,$64.71 ,$109.33 ,$44.90 ,$129.14 
GOOG,3/3/2019,$9.02 ,$39.44 ,($18.20),$66.65 
RBC,3/4/2019,$349.60 ,$376.03 ,$332.17 ,$393.47 
L.PR.B,2/28/2019,$547.68 ,$588.59 ,$505.41 ,$630.85 
GOOG,2/28/2019,$417.91 ,$418.26 ,$381.54 ,$454.63 
RBC,2/28/2019,$896.48 ,$943.35 ,$883.90 ,$955.94 
GOOG,3/4/2019,$257.43 ,$295.20 ,$221.90 ,$330.74 
ARG,3/3/2019,$212.34 ,$241.90 ,$192.84 ,$261.40 
RBC,3/3/2019,$306.39 ,$331.23 ,$301.51 ,$336.10 
ARG,3/1/2019,$487.97 ,$536.32 ,$485.01 ,$539.29 
GOOG,3/2/2019,$354.61 ,$384.21 ,$328.55 ,$410.27 
RBC,3/4/2019,$426.76 ,$441.11 ,$425.93 ,$441.94 
BELL,2/28/2019,$337.40 ,$347.03 ,$291.71 ,$392.72 
DC.WT,3/3/2019,$110.28 ,$152.12 ,$90.41 ,$171.98 
L.PR.B,3/1/2019,$442.37 ,$471.46 ,$418.22 ,$495.61 
LYD,3/2/2019,$638.23 ,$664.44 ,$616.80 ,$685.88 
RBC,3/3/2019,$284.34 ,$329.84 ,$271.03 ,$343.15 
ARG,3/4/2019,$329.16 ,$376.66 ,$327.61 ,$378.21 
BELL,3/3/2019,$761.48 ,$762.26 ,$739.46 ,$784.27 
L.PR.B,3/3/2019,$875.23 ,$916.03 ,$849.47 ,$941.79 
BELL,3/1/2019,$152.24 ,$163.47 ,$118.17 ,$197.54 
LYD,3/2/2019,$75.06 ,$102.18 ,$62.26 ,$114.98 
BELL,2/28/2019,$650.91 ,$688.58 ,$637.26 ,$702.22 
GOOG,3/3/2019,$65.01 ,$85.82 ,$53.80 ,$97.02 
DC.WT,3/4/2019,$310.68 ,$317.98 ,$267.91 ,$360.75 
LYD,2/28/2019,$336.47 ,$338.44 ,$334.32 ,$340.60 
LYD,3/2/2019,$526.77 ,$535.47 ,$501.33 ,$560.92 
DC.WT,3/4/2019,$679.53 ,$726.65 ,$653.94 ,$752.24 
BELL,3/4/2019,$835.49 ,$867.48 ,$817.03 ,$885.94 
TSLA,3/1/2019,$274.96 ,$281.54 ,$242.50 ,$314.01 
MSFT,3/3/2019,$933.24 ,$971.84 ,$927.00 ,$978.08 
DC.WT,3/2/2019,$113.07 ,$152.03 ,$80.13 ,$184.97 
RBC,3/3/2019,$625.77 ,$633.89 ,$592.87 ,$666.80 
GOOG,3/2/2019,$478.61 ,$524.39 ,$430.25 ,$572.75 
MSFT,3/1/2019,$299.84 ,$302.74 ,$295.71 ,$306.88 
L.PR.B,3/1/2019,$502.92 ,$506.58 ,$491.54 ,$517.96 
L.PR.B,3/3/2019,$686.95 ,$707.10 ,$659.25 ,$734.81 
TSLA,3/4/2019,$174.80 ,$193.16 ,$150.06 ,$217.90 
ARG,3/2/2019,$828.94 ,$877.11 ,$822.75 ,$883.30 
L.PR.B,3/1/2019,$291.91 ,$295.61 ,$273.80 ,$313.72 
BELL,3/1/2019,$717.47 ,$744.02 ,$702.55 ,$758.95 
ROG,3/1/2019,$360.90 ,$388.36 ,$330.75 ,$418.51 
MSFT,3/3/2019,$405.45 ,$449.69 ,$355.91 ,$499.23 
TSLA,3/2/2019,$440.16 ,$487.87 ,$413.39 ,$514.64 
LYD,2/28/2019,$302.71 ,$324.87 ,$294.78 ,$332.80 
BELL,3/1/2019,$413.32 ,$416.88 ,$382.03 ,$448.17 
ARG,2/28/2019,$324.71 ,$369.73 ,$280.77 ,$413.66 
RBC,3/4/2019,$742.95 ,$750.45 ,$694.89 ,$798.51 
L.PR.B,3/4/2019,$275.29 ,$301.89 ,$226.28 ,$350.90 
L.PR.B,3/2/2019,$468.07 ,$474.42 ,$426.58 ,$515.90 
MSFT,3/4/2019,$341.03 ,$347.52 ,$317.42 ,$371.12 
DC.WT,3/2/2019,$612.10 ,$655.49 ,$584.24 ,$683.34 
L.PR.B,3/4/2019,$718.95 ,$725.17 ,$680.48 ,$763.63 
BELL,2/28/2019,$802.29 ,$843.02 ,$758.72 ,$886.59 
DC.WT,3/2/2019,$289.78 ,$291.31 ,$250.01 ,$331.07 
ARG,3/3/2019,$395.13 ,$413.90 ,$391.71 ,$417.32 
GOOG,2/28/2019,$254.90 ,$290.64 ,$239.10 ,$306.44 
L.PR.B,3/3/2019,$953.58 ,$989.25 ,$943.21 ,$999.62 
BELL,2/28/2019,$581.65 ,$606.91 ,$541.96 ,$646.61 
L.PR.B,3/4/2019,$24.23 ,$61.54 ,$21.43 ,$64.34 
GOOG,3/3/2019,$138.25 ,$148.27 ,$104.78 ,$181.74 
RBC,3/2/2019,$158.67 ,$176.65 ,$132.05 ,$203.28 
TSLA,2/28/2019,$82.20 ,$116.21 ,$46.58 ,$151.83 
MSFT,3/1/2019,$2.72 ,$14.87 ,($3.96),$21.55 
ARG,3/1/2019,$749.21 ,$777.49 ,$704.43 ,$822.27 
DC.WT,3/2/2019,$258.10 ,$289.02 ,$234.42 ,$312.70 
L.PR.B,3/1/2019,$851.89 ,$895.27 ,$821.30 ,$925.86 
RBC,3/1/2019,$840.39 ,$861.17 ,$811.60 ,$889.96 
RBC,3/2/2019,$928.27 ,$941.87 ,$902.04 ,$968.10 
L.PR.B,3/2/2019,$833.29 ,$858.87 ,$784.85 ,$907.31 
BELL,3/2/2019,$188.06 ,$218.35 ,$146.19 ,$260.21 
L.PR.B,3/1/2019,$654.80 ,$686.93 ,$614.36 ,$727.37 
LYD,3/2/2019,$441.16 ,$452.76 ,$439.18 ,$454.73 
ARG,3/3/2019,$288.74 ,$324.75 ,$262.07 ,$351.42 
MSFT,3/3/2019,$735.48 ,$769.25 ,$707.90 ,$796.83 
L.PR.B,3/1/2019,$634.03 ,$651.00 ,$616.07 ,$668.96 
ARG,2/28/2019,$641.60 ,$677.27 ,$611.84 ,$707.04 
BELL,3/1/2019,$890.46 ,$936.34 ,$881.50 ,$945.29 
GOOG,3/2/2019,$157.09 ,$200.77 ,$115.98 ,$241.89 
GOOG,3/1/2019,$98.25 ,$130.99 ,$53.17 ,$176.07 
LYD,3/2/2019,$693.63 ,$719.07 ,$661.67 ,$751.03 
ROG,2/28/2019,$880.27 ,$925.75 ,$878.95 ,$927.07 
MSFT,3/1/2019,$660.06 ,$706.44 ,$615.76 ,$750.74 
TSLA,3/3/2019,$438.11 ,$438.98 ,$426.08 ,$451.01 
TSLA,3/1/2019,$355.44 ,$388.76 ,$337.43 ,$406.78 
ARG,3/3/2019,$749.95 ,$750.24 ,$713.19 ,$787.00 
TSLA,3/3/2019,$473.72 ,$515.50 ,$456.72 ,$532.51 
TSLA,2/28/2019,$589.36 ,$590.19 ,$544.23 ,$635.32 
LYD,3/3/2019,$434.90 ,$461.28 ,$411.64 ,$484.54 
BELL,2/28/2019,$371.74 ,$380.32 ,$325.20 ,$426.86 
DC.WT,3/3/2019,$86.01 ,$106.85 ,$41.25 ,$151.60 
DC.WT,3/3/2019,$39.16 ,$61.29 ,$27.28 ,$73.17 
GOOG,3/1/2019,$429.88 ,$443.74 ,$427.09 ,$446.54 
LYD,3/3/2019,$905.64 ,$924.51 ,$899.22 ,$930.93 
TSLA,3/4/2019,$272.96 ,$289.80 ,$257.00 ,$305.75 
BELL,3/1/2019,$520.29 ,$523.29 ,$495.99 ,$547.59 
LYD,3/2/2019,$571.78 ,$605.98 ,$563.14 ,$614.62 
GOOG,3/1/2019,$419.33 ,$465.06 ,$394.00 ,$490.39 
DC.WT,3/3/2019,$640.42 ,$674.68 ,$608.48 ,$706.63 
LYD,3/2/2019,$881.44 ,$901.38 ,$852.18 ,$930.64 
LYD,2/28/2019,$45.64 ,$86.61 ,$28.71 ,$103.55 
TSLA,3/4/2019,$719.14 ,$744.65 ,$671.25 ,$792.54 
TSLA,2/28/2019,$937.60 ,$984.41 ,$908.70 ,"$1,013.31 "
LYD,3/2/2019,$160.45 ,$185.34 ,$126.08 ,$219.71 
TSLA,3/4/2019,$39.57 ,$84.45 ,$18.04 ,$105.98 
TSLA,2/28/2019,$499.59 ,$534.81 ,$491.59 ,$542.82 
BELL,3/2/2019,$779.66 ,$811.89 ,$758.05 ,$833.50 
MSFT,3/4/2019,$832.29 ,$859.03 ,$798.90 ,$892.42 
ARG,3/2/2019,$177.74 ,$191.73 ,$128.02 ,$241.44 
TSLA,2/28/2019,$265.79 ,$279.31 ,$227.06 ,$318.04 
RBC,3/1/2019,$97.59 ,$131.14 ,$71.47 ,$157.27 
ROG,3/1/2019,$952.98 ,$990.60 ,$946.06 ,$997.52 
LYD,3/3/2019,$909.99 ,$919.03 ,$877.82 ,$951.21 
MSFT,3/1/2019,$351.41 ,$382.01 ,$344.34 ,$389.08 
BELL,3/3/2019,$870.16 ,$885.46 ,$848.14 ,$907.48 
TSLA,3/2/2019,$271.16 ,$319.94 ,$252.59 ,$338.51 
BELL,2/28/2019,$825.24 ,$842.24 ,$794.58 ,$872.90 
MSFT,3/2/2019,$968.86 ,"$1,002.85 ",$932.27 ,"$1,039.44 "
ROG,2/28/2019,$670.83 ,$697.78 ,$669.33 ,$699.28 
ARG,3/2/2019,$751.48 ,$766.27 ,$743.34 ,$774.40 
BELL,3/3/2019,$870.07 ,$918.31 ,$826.69 ,$961.70 
LYD,3/3/2019,$140.24 ,$146.38 ,$104.64 ,$181.98 
LYD,3/4/2019,$261.47 ,$309.33 ,$254.10 ,$316.70 
BELL,3/3/2019,$855.98 ,$905.12 ,$839.24 ,$921.86 
RBC,3/2/2019,$179.42 ,$187.59 ,$155.15 ,$211.87 
L.PR.B,3/3/2019,$44.31 ,$67.59 ,$44.21 ,$67.68 
LYD,3/1/2019,$384.89 ,$387.01 ,$348.10 ,$423.80 
DC.WT,3/2/2019,$384.04 ,$391.09 ,$352.35 ,$422.77 
ARG,3/4/2019,$341.94 ,$347.09 ,$336.35 ,$352.68 
RBC,3/4/2019,$259.39 ,$292.86 ,$236.05 ,$316.20 
L.PR.B,3/1/2019,$410.11 ,$416.49 ,$390.42 ,$436.18 
LYD,3/3/2019,$616.42 ,$649.93 ,$613.24 ,$653.11 
RBC,2/28/2019,$668.31 ,$670.20 ,$642.51 ,$696.00 
DC.WT,3/3/2019,$508.79 ,$529.77 ,$460.69 ,$577.87 
BELL,3/2/2019,$606.90 ,$635.81 ,$593.68 ,$649.03 
RBC,3/2/2019,$401.51 ,$424.94 ,$376.98 ,$449.47 
LYD,3/2/2019,$799.14 ,$847.55 ,$780.15 ,$866.53 
TSLA,3/3/2019,$36.06 ,$82.32 ,$18.70 ,$99.69 
GOOG,3/3/2019,$17.72 ,$20.95 ,$8.14 ,$30.52 
LYD,3/2/2019,$536.43 ,$581.36 ,$525.41 ,$592.38 
RBC,2/28/2019,$51.13 ,$94.05 ,$40.72 ,$104.46 
LYD,3/4/2019,$57.52 ,$77.71 ,$54.99 ,$80.24 
RBC,2/28/2019,$879.03 ,$885.77 ,$875.86 ,$888.93 
BELL,3/3/2019,$133.16 ,$144.74 ,$96.43 ,$181.46 
GOOG,3/3/2019,$496.26 ,$528.28 ,$482.89 ,$541.65 
RBC,3/1/2019,$948.89 ,$975.21 ,$916.43 ,"$1,007.67 "
TSLA,3/3/2019,$281.58 ,$287.56 ,$271.57 ,$297.58 
MSFT,3/1/2019,$194.90 ,$197.55 ,$193.89 ,$198.55 
ROG,3/2/2019,$461.97 ,$494.41 ,$458.08 ,$498.29 
ARG,3/1/2019,$266.72 ,$282.74 ,$265.28 ,$284.18 
BELL,3/2/2019,$932.58 ,$940.86 ,$896.50 ,$976.95 
ARG,3/3/2019,$962.91 ,$988.57 ,$961.40 ,$990.08 
DC.WT,3/2/2019,$708.24 ,$718.42 ,$693.35 ,$733.31 
RBC,3/1/2019,$134.19 ,$176.95 ,$133.62 ,$177.52 
MSFT,2/28/2019,$815.72 ,$857.57 ,$806.34 ,$866.95 
ARG,3/3/2019,$943.48 ,$959.14 ,$919.05 ,$983.57 
GOOG,3/3/2019,$971.00 ,"$1,018.11 ",$924.34 ,"$1,064.77 "
TSLA,3/4/2019,$149.93 ,$174.10 ,$111.65 ,$212.38 
L.PR.B,3/2/2019,$73.87 ,$75.13 ,$68.11 ,$80.89 
LYD,3/1/2019,$5.71 ,$33.53 ,($31.43),$70.66 
ROG,3/3/2019,$798.65 ,$811.27 ,$790.20 ,$819.71 
ARG,3/4/2019,$212.12 ,$231.96 ,$190.06 ,$254.03 
RBC,3/3/2019,$677.04 ,$680.43 ,$655.66 ,$701.81 
LYD,3/4/2019,$641.58 ,$687.17 ,$612.83 ,$715.92 
GOOG,3/1/2019,$613.08 ,$642.69 ,$609.85 ,$645.93 
GOOG,2/28/2019,$766.81 ,$796.64 ,$721.04 ,$842.41 
MSFT,3/3/2019,$471.71 ,$510.59 ,$439.88 ,$542.42 
RBC,3/1/2019,$64.01 ,$72.03 ,$53.99 ,$82.05 
BELL,3/1/2019,$3.29 ,$42.00 ,($13.27),$58.56 
ROG,2/28/2019,$117.11 ,$123.67 ,$101.94 ,$138.84 
GOOG,3/2/2019,$154.42 ,$156.49 ,$132.46 ,$178.46 
L.PR.B,3/2/2019,$900.12 ,$910.87 ,$853.74 ,$957.25 
BELL,3/2/2019,$366.44 ,$415.31 ,$330.49 ,$451.26 
L.PR.B,2/28/2019,$36.77 ,$42.83 ,$20.59 ,$59.01 
L.PR.B,3/4/2019,$780.01 ,$813.00 ,$752.69 ,$840.32 
TSLA,3/3/2019,$945.90 ,$953.16 ,$903.30 ,$995.77 
LYD,2/28/2019,$297.47 ,$298.13 ,$279.78 ,$315.82 
RBC,3/1/2019,$258.14 ,$290.21 ,$235.82 ,$312.53 
MSFT,2/28/2019,$949.02 ,$972.50 ,$940.42 ,$981.10 
GOOG,3/3/2019,$909.21 ,$920.54 ,$908.63 ,$921.12 
LYD,3/2/2019,$554.63 ,$564.39 ,$516.55 ,$602.47 
DC.WT,3/4/2019,$192.96 ,$222.06 ,$186.11 ,$228.91 
RBC,3/2/2019,$678.15 ,$703.09 ,$640.08 ,$741.16 
LYD,3/4/2019,$194.92 ,$213.37 ,$176.80 ,$231.49 
LYD,3/4/2019,$661.22 ,$708.65 ,$637.18 ,$732.69 
TSLA,2/28/2019,$113.83 ,$137.64 ,$86.07 ,$165.41 
RBC,3/3/2019,$540.90 ,$588.60 ,$527.60 ,$601.91 
LYD,3/2/2019,$129.01 ,$154.68 ,$89.01 ,$194.67 
BELL,3/4/2019,$540.53 ,$580.15 ,$522.91 ,$597.77 
ARG,3/2/2019,$51.42 ,$59.04 ,$49.54 ,$60.91 
TSLA,3/4/2019,$886.96 ,$891.81 ,$867.88 ,$910.88 
ARG,2/28/2019,$671.06 ,$717.16 ,$646.87 ,$741.35 
RBC,3/2/2019,$28.99 ,$68.85 ,($7.12),$104.95 
LYD,3/2/2019,$719.46 ,$768.26 ,$716.65 ,$771.07 
BELL,3/3/2019,$196.18 ,$220.11 ,$160.02 ,$256.27 
RBC,3/3/2019,$312.15 ,$348.14 ,$280.25 ,$380.04 
GOOG,3/1/2019,$895.29 ,$898.94 ,$871.34 ,$922.88 
MSFT,3/3/2019,$295.34 ,$342.27 ,$285.97 ,$351.65 
ROG,3/3/2019,$190.07 ,$213.56 ,$163.33 ,$240.30 
TSLA,3/2/2019,$803.26 ,$833.07 ,$796.22 ,$840.10 
LYD,3/1/2019,$896.63 ,$912.59 ,$862.17 ,$947.05 
ARG,2/28/2019,$564.66 ,$587.57 ,$539.56 ,$612.67 
ARG,3/3/2019,$591.04 ,$625.57 ,$550.58 ,$666.03 
RBC,3/1/2019,$604.39 ,$643.24 ,$598.19 ,$649.45 
BELL,3/2/2019,$230.65 ,$250.23 ,$205.95 ,$274.93 
L.PR.B,3/1/2019,$197.55 ,$233.38 ,$167.10 ,$263.83 
L.PR.B,3/1/2019,$644.81 ,$683.21 ,$605.82 ,$722.19 
TSLA,3/4/2019,$858.27 ,$887.02 ,$832.35 ,$912.93 
LYD,3/4/2019,$277.75 ,$306.34 ,$246.59 ,$337.50 
BELL,3/1/2019,$881.29 ,$929.68 ,$851.80 ,$959.17 
ARG,3/4/2019,$703.67 ,$711.69 ,$664.03 ,$751.33 
DC.WT,3/1/2019,$168.34 ,$215.45 ,$149.88 ,$233.91 
MSFT,3/3/2019,$282.09 ,$289.89 ,$274.49 ,$297.48 
ARG,3/2/2019,$861.23 ,$867.17 ,$813.12 ,$915.29 
BELL,3/4/2019,$40.05 ,$67.15 ,$20.32 ,$86.88 
RBC,3/3/2019,$832.71 ,$873.32 ,$820.28 ,$885.75 
DC.WT,3/3/2019,$238.12 ,$238.49 ,$198.44 ,$278.18 
RBC,3/3/2019,$910.01 ,$947.58 ,$907.82 ,$949.77 
GOOG,2/28/2019,$259.00 ,$287.75 ,$227.56 ,$319.19 
GOOG,3/2/2019,$840.97 ,$866.41 ,$817.35 ,$890.03 
BELL,3/4/2019,$982.11 ,"$1,028.69 ",$975.82 ,"$1,034.98 "
DC.WT,3/4/2019,$994.25 ,"$1,027.92 ",$981.53 ,"$1,040.65 "
TSLA,2/28/2019,$810.97 ,$814.42 ,$781.08 ,$844.31 
TSLA,3/3/2019,$40.81 ,$48.32 ,$23.08 ,$66.04 
ROG,3/1/2019,$738.93 ,$744.48 ,$729.97 ,$753.44 
LYD,3/2/2019,$544.09 ,$570.76 ,$495.97 ,$618.88 
ARG,3/1/2019,$949.35 ,$992.06 ,$935.44 ,"$1,005.97 "
DC.WT,3/2/2019,$919.68 ,$952.29 ,$905.95 ,$966.02 
TSLA,3/4/2019,$571.69 ,$588.21 ,$545.69 ,$614.21 
BELL,2/28/2019,$240.68 ,$262.22 ,$192.65 ,$310.26 
MSFT,3/4/2019,$367.97 ,$381.67 ,$347.87 ,$401.77 
MSFT,3/4/2019,$328.61 ,$332.00 ,$291.51 ,$369.10 
MSFT,3/3/2019,$416.16 ,$427.41 ,$376.52 ,$467.05 
TSLA,3/2/2019,$832.12 ,$851.58 ,$791.82 ,$891.89 
TSLA,3/3/2019,$362.80 ,$379.68 ,$358.26 ,$384.21 
BELL,3/3/2019,$812.96 ,$838.55 ,$765.61 ,$885.91 
RBC,3/2/2019,$539.44 ,$575.25 ,$491.45 ,$623.23 
L.PR.B,3/4/2019,$972.54 ,"$1,003.24 ",$924.84 ,"$1,050.94 "
DC.WT,3/3/2019,$433.81 ,$459.49 ,$400.17 ,$493.13 
TSLA,3/3/2019,$819.30 ,$861.99 ,$801.52 ,$879.77 
ROG,3/2/2019,$165.84 ,$166.87 ,$119.63 ,$213.07 
BELL,2/28/2019,$3.49 ,$17.09 ,($43.49),$64.07 
BELL,2/28/2019,$407.59 ,$411.55 ,$362.55 ,$456.59 
RBC,2/28/2019,$166.78 ,$177.41 ,$117.67 ,$226.52 
LYD,3/2/2019,$848.53 ,$898.20 ,$825.27 ,$921.47 
BELL,2/28/2019,$501.40 ,$532.68 ,$481.36 ,$552.72 
MSFT,2/28/2019,$948.44 ,$989.21 ,$918.86 ,"$1,018.79 "
LYD,3/4/2019,$886.13 ,$930.04 ,$873.81 ,$942.35 
DC.WT,3/4/2019,$396.93 ,$420.50 ,$363.77 ,$453.66 
BELL,3/3/2019,$901.37 ,$945.98 ,$889.57 ,$957.78 
L.PR.B,3/1/2019,$801.74 ,$817.21 ,$751.80 ,$867.15 
MSFT,3/4/2019,$140.48 ,$166.41 ,$109.08 ,$197.81 
ARG,3/4/2019,$739.33 ,$785.20 ,$713.75 ,$810.78 
RBC,3/4/2019,$443.84 ,$451.90 ,$436.96 ,$458.78 
ROG,3/1/2019,$982.07 ,$986.76 ,$934.25 ,"$1,034.58 "
BELL,3/2/2019,$172.51 ,$174.69 ,$170.76 ,$176.44 
GOOG,3/1/2019,$756.48 ,$799.34 ,$712.69 ,$843.12 
TSLA,2/28/2019,$876.01 ,$892.82 ,$859.84 ,$909.00 
MSFT,2/28/2019,$544.59 ,$587.96 ,$512.07 ,$620.48 
BELL,3/4/2019,$552.73 ,$599.38 ,$508.50 ,$643.60 
TSLA,2/28/2019,$263.84 ,$290.29 ,$234.11 ,$320.02 
LYD,3/1/2019,$392.71 ,$416.17 ,$359.16 ,$449.72 
ARG,2/28/2019,$496.84 ,$518.55 ,$481.62 ,$533.78 
L.PR.B,3/1/2019,$216.61 ,$247.93 ,$211.94 ,$252.59 
MSFT,3/2/2019,$430.60 ,$443.36 ,$412.70 ,$461.25 
MSFT,3/2/2019,$879.52 ,$920.54 ,$877.94 ,$922.12 
BELL,2/28/2019,$328.95 ,$378.51 ,$284.41 ,$423.05 
MSFT,3/3/2019,$593.89 ,$623.83 ,$589.56 ,$628.16 
GOOG,3/2/2019,$244.43 ,$286.24 ,$220.69 ,$309.99 
MSFT,3/4/2019,$567.92 ,$613.75 ,$562.86 ,$618.81 
TSLA,3/3/2019,$490.84 ,$493.40 ,$464.58 ,$519.66 
TSLA,3/1/2019,$851.30 ,$882.54 ,$820.88 ,$912.96 
DC.WT,2/28/2019,$576.72 ,$614.83 ,$570.39 ,$621.17 
GOOG,3/4/2019,$854.39 ,$873.00 ,$811.40 ,$915.99 
L.PR.B,3/2/2019,$729.75 ,$759.62 ,$726.77 ,$762.60 
DC.WT,2/28/2019,$592.53 ,$625.67 ,$563.86 ,$654.34 
BELL,3/1/2019,$645.01 ,$646.45 ,$627.06 ,$664.40 
GOOG,3/1/2019,$547.99 ,$571.10 ,$537.52 ,$581.57 
MSFT,3/2/2019,$247.80 ,$281.01 ,$199.07 ,$329.74 
BELL,3/2/2019,$588.80 ,$594.76 ,$547.12 ,$636.44 
MSFT,3/1/2019,$71.40 ,$79.19 ,$67.37 ,$83.22 
LYD,2/28/2019,$815.12 ,$847.75 ,$780.59 ,$882.28 
LYD,3/1/2019,$787.31 ,$802.91 ,$743.34 ,$846.88 
BELL,3/1/2019,$537.31 ,$562.05 ,$492.27 ,$607.09 
ROG,2/28/2019,$53.89 ,$54.71 ,$19.63 ,$88.97 
ROG,3/2/2019,$395.63 ,$426.56 ,$366.04 ,$456.16 
MSFT,3/4/2019,$991.35 ,"$1,003.58 ",$961.28 ,"$1,033.64 "
MSFT,3/3/2019,$177.19 ,$179.99 ,$162.16 ,$195.02 
DC.WT,3/1/2019,$606.44 ,$636.35 ,$564.95 ,$677.85 
BELL,2/28/2019,$578.66 ,$613.64 ,$554.89 ,$637.41 
L.PR.B,3/1/2019,$459.50 ,$476.74 ,$417.34 ,$518.90 
LYD,2/28/2019,$8.09 ,$30.27 ,$5.62 ,$32.74 
RBC,3/3/2019,$12.01 ,$57.14 ,$5.16 ,$63.99 
L.PR.B,3/4/2019,$787.70 ,$810.56 ,$741.44 ,$856.82 
ROG,3/3/2019,$827.26 ,$853.36 ,$821.46 ,$859.16 
MSFT,3/4/2019,$332.18 ,$375.90 ,$309.98 ,$398.11 
MSFT,3/3/2019,$705.24 ,$740.82 ,$703.97 ,$742.09 
RBC,2/28/2019,$386.28 ,$417.95 ,$343.43 ,$460.81 
L.PR.B,3/1/2019,$679.85 ,$724.09 ,$678.51 ,$725.43 
LYD,3/1/2019,$160.46 ,$190.75 ,$157.12 ,$194.08 
BELL,3/4/2019,$514.39 ,$541.84 ,$492.66 ,$563.57 
RBC,3/3/2019,$228.27 ,$250.06 ,$189.34 ,$288.99 
ROG,3/2/2019,$617.27 ,$641.89 ,$568.09 ,$691.07 
RBC,2/28/2019,$473.65 ,$517.14 ,$459.29 ,$531.50 
ROG,3/3/2019,$623.04 ,$628.52 ,$612.19 ,$639.37 
LYD,3/1/2019,$287.65 ,$295.35 ,$263.06 ,$319.95 
TSLA,3/2/2019,$176.46 ,$195.13 ,$134.27 ,$237.32 
L.PR.B,2/28/2019,$509.96 ,$542.98 ,$474.64 ,$578.30 
TSLA,2/28/2019,$496.42 ,$517.45 ,$455.48 ,$558.39 
DC.WT,3/2/2019,$155.74 ,$160.93 ,$139.13 ,$177.55 
BELL,3/3/2019,$36.74 ,$46.32 ,$35.26 ,$47.79 
DC.WT,3/1/2019,$800.14 ,$840.29 ,$787.92 ,$852.52 
ARG,2/28/2019,$614.39 ,$633.04 ,$596.74 ,$650.69 
TSLA,3/4/2019,$293.72 ,$330.61 ,$271.06 ,$353.27 
ROG,3/1/2019,$435.69 ,$471.77 ,$403.86 ,$503.61 
